Track,Album Name,Artist,Release Date,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Playlist Reach,Apple Music Playlist Count,SiriusXM Spins,Deezer Playlist Count,Amazon Playlist Count,Shazam Counts,Explicit Track
Beso Fruta Fresca,Beso Fruta Fresca,Wakyin,2023-12-13,26036782.0,13038.0,16595457.0,97746040.0,5.0,36.0,12.0,8.0,417318.0,0
Ya Lili,Ya Lili,Balti,2017-07-11,54678867.0,18538.0,1506717.0,3865576.0,4.0,86.0,6.0,17.0,3070031.0,0
Those Eyes,Those Eyes,New West,2019-10-05,785139012.0,119530.0,33481593.0,3600049.0,23.0,399.0,9.0,13.0,2332983.0,0
Little Foot Big Foot feat Young Nudy,Atavista,Childish Gambino,2024-05-13,7362358.0,1483.0,4517785.0,381728.0,17.0,86.0,21.0,16.0,42895.0,1
Expl,Para Mi Ex,Myke Towers,2020-12-15,243931915.0,57909.0,7781405.0,13620018.0,24.0,86.0,3.0,4.0,466416.0,1
Girl On Fire,NRJ Music Awards 2013,Alicia Keys,2012-01-01,646295324.0,96138.0,42759011.0,233120548.0,112.0,164.0,67.0,33.0,5809958.0,0
Like I Want You,LIKE I WANT YOU,Giveon,2019-11-21,382565051.0,85310.0,24209669.0,1263721.0,55.0,24.0,14.0,1.0,1222113.0,0
Naiyo Lagda From Kisi Ka Bhai Kisi Ki Jaan,Naiyo Lagda From Kisi Ka Bhai Kisi Ki Jaan,Himesh Reshammiya,2023-12-02,5828713.0,790.0,115824.0,87239915.0,2.0,86.0,15.0,2.0,97864.0,0
Black Magic,Black Magic,Little Mix,2015-05-21,642037328.0,56621.0,20621933.0,633436955.0,110.0,2.0,25.0,21.0,2332701.0,0
Budapest,Did You Hear the Rain,George Ezra,2013-03-11,1142061871.0,140545.0,43438732.0,16631579.0,183.0,208.0,68.0,36.0,12360774.0,0
Shellfish cumbia,Retumbo,H2O,2023-03-31,239850720.0,2.0,4.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
La Ge,La Gerita  Si,Grupo Marca Registrada,2024-04-26,27813921.0,1325.0,40146341.0,97746040.0,5.0,86.0,2.0,17.0,103648.0,0
Mi Tesoro feat Nicky Jam,Motivan2,Zion  Lennox,2016-09-30,162240700.0,16013.0,5249592.0,150952.0,10.0,5.0,13.0,10.0,829090.0,0
ERE,ERE,juan karlos,2023-04-08,117290821.0,8229.0,6844366.0,46522818.0,5.0,86.0,15.0,17.0,20508.0,1
AlcoholFree,AlcoholFree,TWICE,2021-09-06,224295163.0,24906.0,7188926.0,162479822.0,25.0,46.0,1.0,25.0,339808.0,0
Bad boy,Bad boy,Marwa Loud,2018-01-01,228588822.0,55077.0,5070531.0,231380.0,12.0,86.0,9.0,4.0,4386468.0,0
Voices In My Head,Voices In My Head,Falling In Reverse,2022-05-31,122568479.0,33824.0,2017666.0,15820345.0,7.0,106.0,3.0,14.0,365803.0,1
LA NENA,LA NENA  Single,Lyanno,2024-11-04,29683046.0,4064.0,52935650.0,2613123.0,10.0,86.0,6.0,21.0,71193.0,1
Better Now,beerbongs  bentleys,Post Malone,2018-04-27,1953403531.0,5013.0,1630513.0,605280632.0,54.0,86.0,15.0,1.0,854584.0,0
HatiHati di Jalan,Manusia,Tulus,2022-03-03,306652166.0,21841.0,7413119.0,97746040.0,17.0,86.0,15.0,17.0,107807.0,0
Algo M,Algo M,Rauw Alejandro,2020-06-25,304134537.0,57388.0,9038307.0,4682360.0,40.0,86.0,6.0,10.0,872301.0,0
Quicksand,Quicksand,Morray,2020-10-30,92536126.0,39798.0,3748995.0,22027642.0,27.0,235.0,4.0,17.0,1464482.0,1
Singapur,El Androide,El Alfa,2020-05-15,200520284.0,32859.0,6302679.0,9497811.0,6.0,78.0,4.0,8.0,576685.0,0
Just Dance,The Fame,Lady Gaga,2008-01-01,1062571821.0,183102.0,83157868.0,175213622.0,166.0,425.0,69.0,54.0,7126620.0,0
Toms Diner,Toms Diner,AnnenMayKantereit,2019-06-28,296543065.0,117924.0,14177874.0,6435978.0,12.0,148.0,16.0,12.0,3560853.0,0
La Jeepeta  Remix,La Jeepeta Remix,Nio Garcia,2020-04-24,672449007.0,89441.0,25654350.0,97746040.0,68.0,24.0,27.0,2.0,1329269.0,1
Ojos Marrones,Ojos Marrones  Single,Dos Waves,2023-12-02,2307.0,32312.5,13264111.5,373331912.0,28.0,86.0,15.0,17.0,1542.0,0
Marvins Room,Marvins Room,Drake,2011-07-22,597923434.0,102247.0,25718396.0,10451007.0,81.0,16.0,12.0,37.0,854584.0,1
The Motto,Take Care Deluxe,Drake,2011-11-15,549699659.0,89323.0,25996675.0,11000116.0,89.0,118.0,21.0,13.0,854584.0,1
Hot feat Gunna,So Much Fun,Young Thug,2019-08-16,387820994.0,84975.0,16825587.0,30753691.0,46.0,86.0,15.0,16.0,2389263.0,1
Skibidi Toilet,Skibidi Toilet,Lil Big Stack,2023-06-18,8388731.0,1929.0,194015.0,97746040.0,28.0,86.0,15.0,17.0,15378.0,0
moment,moment,Vierre Cloud,2019-12-19,383570519.0,111710.0,19093657.0,67641.0,9.0,86.0,4.0,17.0,914081.0,0
Heaven Takes You Home,Paradise Again,Swedish House Mafia,2022-04-15,248202976.0,55197.0,31793054.0,1752736829.0,50.0,347.0,35.0,12.0,854584.0,0
Far Away 2020 Remaster,All The Right Reasons 15th Anniversary Expanded Edition,Nickelback,2020-02-10,378296524.0,1941.0,494700.0,97746040.0,5.0,86.0,15.0,7.0,854584.0,0
God Damn,Ek Tha Raja,Badshah,2024-03-18,34233316.0,1547.0,5202586.0,19904542.0,9.0,86.0,2.0,13.0,66159.0,0
Razzi Bolja,Razzi Bolja,Harjeet Deewana,2021-01-17,14329936.0,1206.0,238098.0,97746040.0,28.0,86.0,15.0,17.0,38084.0,0
Tested Approved  Trusted,I Told Them,Burna Boy,2023-08-23,42115225.0,15081.0,3685016.0,100107628.0,50.0,86.0,6.0,7.0,972640.0,1
GALOPA,GALOPA,PEDRO SAMPAIO,2021-09-16,210287302.0,26385.0,7610967.0,20077955.0,17.0,86.0,36.0,7.0,302042.0,0
Reckless,Reckless,Madison Beer,2021-04-06,504851489.0,57183.0,22431648.0,820387064.0,43.0,86.0,12.0,16.0,845428.0,0
Paint The Town Red,Paint The Town Red,Doja Cat,2023-03-08,1065399331.0,3719.0,1828974.0,97746040.0,51.0,86.0,2.0,17.0,854584.0,0
BEST ON EARTH feat BIA  Bonus,BEST ON EARTH feat BIA,Russ,2019-10-18,236121136.0,50891.0,7553724.0,1075576.0,34.0,86.0,15.0,6.0,2596463.0,1
Drunk And I Dont Wanna Go Home,Drunk And I Dont Wanna Go Home,Elle King,2021-02-26,198817832.0,29696.0,13496258.0,240248194.0,53.0,97.0,4.0,42.0,1594014.0,0
Overdrive,Overdrive,Post Malone,2023-07-14,130236751.0,27992.0,6772366.0,97746040.0,17.0,3.0,15.0,8.0,229064.0,0
Cuando Nadie Ve,Cuando Nadie Ve,Morat,2018-08-06,621596476.0,41914.0,21124626.0,210012869.0,23.0,86.0,36.0,15.0,1406798.0,0
Freak feat REI AMI,Thrill Seeker,Sub Urban,2020-03-13,193103080.0,47712.0,8225689.0,15573122.0,5.0,86.0,2.0,17.0,1359388.0,0
Sugar Rush Ride,The Name Chapter TEMPTATION,TOMORROW X TOGETHER,2023-01-27,178523233.0,14560.0,6470472.0,53703779.0,11.0,23.0,5.0,36.0,370282.0,0
Me Escap,Me Escap,DobleP,2023-07-09,36559856.0,7332.0,6306859.0,97746040.0,28.0,86.0,3.0,6.0,81058.0,1
Sakhiyaan,Sakhiyaan,Maninder Buttar,2018-10-21,177496669.0,14789.0,2384549.0,31425935.0,4.0,86.0,15.0,8.0,433239.0,0
Without You feat Sandro Cavazza,AVCI,Avicii,2017-10-08,1074175360.0,135290.0,29277394.0,24725817.0,82.0,119.0,46.0,7.0,5939460.0,1
Aynen,Hermano,Heijan,2023-04-28,66701855.0,12381.0,2302824.0,289637676.0,7.0,86.0,15.0,17.0,241463.0,0
IDGAF,Dua Lipa Deluxe,Dua Lipa,2017-02-06,1583012380.0,108894.0,36019109.0,21900.0,129.0,56.0,190.0,25.0,6705604.0,1
Maniac,Maniac,Conan Gray,2019-10-25,845222205.0,109624.0,33327204.0,21240769.0,58.0,125.0,17.0,8.0,1531126.0,0
Love Me Harder,So Fresh  The Hits Of Summer 2015  Best O,Ariana Grande,2014-01-01,917284463.0,80957.0,31639571.0,504598711.0,84.0,12.0,55.0,19.0,5880498.0,0
Si Supieras,Si Supieras,Daddy Yankee,2019-06-28,306404848.0,33666.0,10575144.0,131730572.0,47.0,8.0,14.0,14.0,1301119.0,0
Love Someone,Love Someone,Lukas Graham,2018-07-09,753200066.0,76430.0,26556274.0,7782057.0,51.0,86.0,38.0,11.0,854584.0,0
Dance Alone,Dance Alone,Sia,2024-07-02,25180079.0,3020.0,15579341.0,2050084502.0,46.0,79.0,32.0,45.0,206471.0,0
Suano,Suano  Single,NTG,2024-03-24,15333864.0,1439.0,35368637.0,3407832.0,6.0,86.0,5.0,1.0,122965.0,1
Heart On Ice,Heart On Ice,Rod Wave,2019-05-31,320136804.0,70340.0,8592699.0,38241072.0,24.0,177.0,2.0,5.0,1552968.0,1
POPSTARS,POPSTARS,KDA,2018-03-11,352999804.0,49066.0,6820467.0,105803850.0,16.0,86.0,10.0,26.0,768827.0,0
Ring feat Kehlani,Invasion of Privacy,Cardi B,2018-06-04,242105356.0,25649.0,5257047.0,25155712.0,21.0,40.0,7.0,15.0,1550411.0,1
Potion with Dua Lipa  Young Thug,Potion with Dua Lipa  Young Thug,Calvin Harris,2022-05-27,221965013.0,38872.0,27661038.0,3165598002.0,58.0,345.0,62.0,45.0,1046181.0,1
Pgina De Ex  Ao Vivo N,Mari No Barzinho Ao Vivo No RJ,Mari Fernandez,2024-04-26,13842105.0,920.0,16028156.0,17057535.0,4.0,86.0,11.0,9.0,10827.0,0
Young Wild  Free feat Bruno Mars,Young Wild  Free feat Bruno Mars,Snoop Dogg,2011-11-10,1431126152.0,247483.0,44736824.0,157062927.0,95.0,86.0,69.0,36.0,142030.0,1
NEW MAGIC WAND,IGOR,Tyler The Creator,2019-05-17,617991511.0,145653.0,18875661.0,6476.0,16.0,86.0,8.0,4.0,1512216.0,1
Taaron Ke Shehar,Taaron Ke Shehar,Neha Kakkar,2020-09-20,95962246.0,7017.0,3232549.0,231939795.0,2.0,86.0,15.0,5.0,198978.0,0
Monster,Monster,LUMX,2019-04-19,324575469.0,84886.0,16138519.0,97746040.0,25.0,3.0,27.0,13.0,3588080.0,0
SI SI SI SI feat Eladio Carrion Bryant Myers Dei V,The Academy Segunda Misi,The Academy Segunda Misi,2024-03-28,35185414.0,3730.0,5697401.0,6920836.0,21.0,86.0,3.0,17.0,143569.0,1
River feat Ed Sheeran,Revival,Eminem,2017-12-15,830410811.0,95470.0,18564708.0,1257293.0,49.0,86.0,24.0,31.0,4748281.0,1
Churchill Downs feat Drake,Come Home The Kids Miss You,Jack Harlow,2022-06-05,153857576.0,59992.0,11239045.0,433000162.0,11.0,156.0,15.0,1.0,577230.0,1
Wide Awake,538 Hitzone 63,Katy Perry,2012-01-01,447997798.0,47976.0,35749050.0,248321862.0,29.0,115.0,14.0,22.0,4506047.0,0
Eyvah Neye Yarar,Kar,Semicenk,2023-12-15,27235294.0,2618.0,767611.0,329897277.0,2.0,86.0,1.0,17.0,121649.0,0
Lush Life,Lush Life,Zara Larsson,2015-05-06,1429205245.0,151855.0,83732411.0,4243.0,200.0,1.0,126.0,34.0,9877808.0,0
Kitty,Kitty,Kenia OS,2024-04-23,23061213.0,703.0,18729564.0,14758237.0,11.0,86.0,18.0,14.0,37878.0,1
O Bedardeya From Tu Jhoothi Main Makkaar,O Bedardeya From Tu Jhoothi Main Makkaar,Pritam,2023-04-03,184580310.0,10142.0,5412622.0,158580812.0,9.0,86.0,15.0,12.0,203774.0,0
Wildberry Lillet,Wildberry Lillet,Nina Chuba,2022-12-08,161145820.0,46697.0,7654058.0,125368581.0,25.0,86.0,10.0,9.0,647249.0,0
Amapiano,Amapiano,Asake,2023-05-23,68990989.0,21556.0,4941800.0,32844745.0,53.0,79.0,5.0,26.0,721377.0,1
Hola Seo,Ceinture noire Transcendance,GIMS,2019-04-25,208249257.0,42423.0,5969962.0,254002569.0,78.0,86.0,19.0,8.0,3459196.0,0
MA Mejores Amigos,MA Mejores Amigos  Single,BM,2022-09-20,179475517.0,26160.0,3816329.0,97746040.0,2.0,86.0,4.0,17.0,401773.0,1
Take A Bite,Take A Bite,beabadoobee,2024-09-05,18634348.0,2529.0,28016380.0,110446147.0,35.0,8.0,15.0,83.0,31394.0,0
Dream Girl  Remix,Dream Girl Remix,Ir Sais,2019-06-12,289196126.0,56563.0,16313578.0,9314119.0,72.0,64.0,10.0,14.0,1102746.0,1
Me Enamor,Me Enamor,Shakira,2017-01-01,388986035.0,32035.0,11367243.0,244223847.0,52.0,33.0,41.0,32.0,3095680.0,0
Geri Dnem,Geri Dnem,Semicenk,2023-05-05,111150894.0,11465.0,6557932.0,7986595.0,7.0,86.0,1.0,17.0,208321.0,0
Gimmie A Light,Gimmie A Light,Ice Spice,2024-10-05,8734499.0,1005.0,21736311.0,67008965.0,22.0,415.0,13.0,59.0,39843.0,1
on the street with J Cole,on the street with J Cole,jhope,2023-03-03,183683364.0,21804.0,15669021.0,124507195.0,15.0,12.0,1.0,16.0,317811.0,1
LOST FOREVER,UTOPIA,Travis Scott,2023-07-28,66878719.0,33290.0,3109142.0,97746040.0,5.0,128.0,1.0,3.0,149968.0,1
Bad and Boujee feat Lil Uzi Vert,Bad and Boujee feat Lil Uzi Vert Radio Version,Migos,2016-10-28,936450891.0,1317.0,319309.0,173565611.0,27.0,86.0,15.0,1.0,521405.0,0
What Ifs feat Lauren Alaina,Kane Brown,Kane Brown,2016-02-12,516523975.0,45773.0,14539681.0,471650737.0,39.0,56.0,3.0,18.0,1925032.0,0
I Got Love,I Got Love,MiyaGi,2018-05-15,136456221.0,235.0,30808.0,757403.0,28.0,86.0,15.0,17.0,854584.0,0
SET ME FREE,READY TO BE,TWICE,2023-10-03,117186345.0,11752.0,4854730.0,84559361.0,11.0,33.0,3.0,1.0,191507.0,0
Say Something,Say Something,A Great Big World,2013-04-11,1064534331.0,116991.0,57390894.0,2455495.0,102.0,120.0,71.0,22.0,12937536.0,0
Cake By The Ocean  Cover,TIK  TOK DANCE MIX,MUSIC LAB JPN,2023-12-05,1617307191.0,32312.5,13264111.5,97746040.0,28.0,86.0,15.0,17.0,854584.0,1
Por Dentro,Por Dentro,Rels B,2023-11-23,105759424.0,7383.0,10819131.0,276735397.0,10.0,44.0,21.0,14.0,114185.0,1
You Belong With Me,Fearless,Taylor Swift,2008-01-01,643828366.0,87942.0,27210610.0,1485964733.0,45.0,244.0,19.0,25.0,3063470.0,0
Sex Drugs Etc,Chit Chat,Beach Weather,2016-04-11,818926915.0,160628.0,48988304.0,145296.0,37.0,278.0,36.0,40.0,3388780.0,0
Tchuco Nela,Tchuco Nela,MC Rogerinho,2022-08-04,154127881.0,14889.0,8354745.0,499045923.0,5.0,86.0,26.0,8.0,136448.0,1
Californication,Californication Deluxe Version,Red Hot Chili Peppers,1999-08-06,1405353677.0,276377.0,115315508.0,595631730.0,2.0,79.0,268.0,30.0,854584.0,0
La Mordidita,A Quien Quiera Escuchar Deluxe Edition,Ricky Martin,2015-10-02,301574752.0,35991.0,11957152.0,153887121.0,45.0,30.0,22.0,36.0,3635979.0,0
Drowning feat Kodak Black,Drowning feat Kodak Black,A Boogie Wit da Hoodie,2017-10-03,921936314.0,40536.0,3970533.0,13067096.0,71.0,86.0,5.0,1.0,2690190.0,1
One in a Million,One in a Million,Bebe Rexha,2023-04-08,109868838.0,17147.0,65679098.0,97746040.0,48.0,5.0,42.0,36.0,408957.0,0
Playing Games,Playing Games,Summer Walker,2019-08-23,177369022.0,26786.0,5711358.0,85920589.0,35.0,472.0,8.0,29.0,1548061.0,1
Often,Ultimate RB 2014,The Weeknd,2014-01-01,982399328.0,142822.0,40628124.0,156782991.0,47.0,38.0,26.0,1.0,2317956.0,1
Balano da,Balano da,Matheus Fernandes,2022-02-24,237867475.0,19268.0,14221320.0,745025834.0,27.0,86.0,24.0,10.0,151448.0,0
Better Things,Better Things  Single,aespa,2023-08-18,72446983.0,7731.0,5625254.0,7512353.0,20.0,3.0,5.0,20.0,106424.0,0
CCC  Remix,CCC Remix  Single,Michelle Maciel,2023-01-09,127818826.0,8847.0,5073881.0,2518170.0,5.0,86.0,7.0,3.0,229633.0,0
Carnival,Carnival Pack  EP,Kanye West,2024-08-02,465320426.0,324.0,228188.0,97746040.0,26.0,86.0,15.0,17.0,854584.0,0
Swag Se Swagat,Tiger Zinda Hai Original,Neha Bhasin,2017-12-12,22317486.0,4244.0,2598110.0,24970879.0,12.0,86.0,15.0,17.0,389397.0,0
SEVILLA,SEVILLA,Thrife,2022-12-08,26054526.0,23652.0,1011837.0,97746040.0,1.0,86.0,1.0,1.0,298281.0,1
Chana Tera Shukriya,Jogiya Koe,Tanveer Anjum,2023-07-15,9015.0,4.0,95.0,97746040.0,28.0,86.0,15.0,17.0,212.0,0
Caramelo  Remix,Caramelo Remix,Leoo Remix,2020-01-10,144767.0,82.0,2477.0,171565650.0,28.0,86.0,15.0,17.0,854584.0,0
GHOST,GHOST,phonkme,2022-02-12,127080399.0,24672.0,15850206.0,97746040.0,7.0,86.0,5.0,17.0,311493.0,0
CUTE DEPRESSED,Cute Depressed  Single,Dyan Dxddy,2024-02-02,54477192.0,3729.0,21277335.0,97746040.0,2.0,86.0,1.0,17.0,120049.0,1
Inolvidable,Inolvidable,Ovy On The Drums,2020-01-15,256133319.0,38487.0,8731809.0,9984.0,8.0,86.0,12.0,17.0,1247248.0,0
Lioness,Lioness,Swedish House Mafia,2024-07-06,2480498.0,776.0,49144891.0,97746040.0,24.0,86.0,23.0,27.0,13506.0,0
Zombie,Zombie,Bad Wolves,2018-01-19,391235723.0,77293.0,8225027.0,2330.0,9.0,12.0,8.0,33.0,5361011.0,0
NI BIEN NI MAL,X 100PRE,Bad Bunny,2018-12-23,461199840.0,57617.0,14966162.0,23716081.0,14.0,21.0,13.0,17.0,889933.0,1
MAANA SER,MAANA SER,KAROL G,2023-02-23,132811353.0,12970.0,4805498.0,97746040.0,9.0,18.0,4.0,20.0,212091.0,0
My Heart Goes La Di Da,Only Honest On The Weekend,Becky Hill,2021-08-20,300361628.0,57447.0,23619962.0,18021243.0,94.0,25.0,47.0,46.0,1988562.0,0
Candy Shop,Candy Shop,50 Cent,2005-01-01,954807024.0,219091.0,69258950.0,379363177.0,76.0,122.0,49.0,25.0,6300407.0,1
ONLY,ONLY,LeeHi,2021-08-27,335212411.0,50340.0,7777287.0,5539129.0,8.0,8.0,1.0,17.0,959210.0,0
Avalon,Avalon,uicideboy,2021-05-21,204669341.0,54797.0,3940409.0,65798617.0,2.0,86.0,15.0,17.0,288456.0,1
Puro Campe,Puro Campen  Si,Grupo Marca Registrada,2022-10-14,162996272.0,20521.0,5076875.0,97746040.0,5.0,86.0,15.0,17.0,338327.0,0
Espern,Espern,Manuel Turizo,2017-07-12,333106545.0,25970.0,7253202.0,200120108.0,18.0,86.0,11.0,8.0,1055124.0,0
Gas Pedal,Gas Pedal  The EP,Sage The Gemini,2013-03-19,253903241.0,57350.0,12202121.0,97746040.0,25.0,14.0,6.0,17.0,2408827.0,1
Landmines,Landmines,Sum 41,2023-09-27,18708085.0,6754.0,7014623.0,5104817.0,14.0,204.0,4.0,27.0,325793.0,1
Flowers,Flowers Official Video,Miley Cyrus,2023-12-01,2031280633.0,1.0,92.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Mnike feat DJ Maphorisa Nandipha808 Ceeka RSA  Tyron Dee,Mnike feat DJ Maphorisa Nandipha808 Ceeka RSA  Tyron Dee,Tyler ICU,2023-04-28,54611633.0,19814.0,4852560.0,97746040.0,38.0,21.0,4.0,4.0,854584.0,1
DANCE CRIP,DANCE CRIP,Trueno,2021-11-17,265253887.0,50642.0,5259227.0,48162048.0,25.0,86.0,10.0,10.0,854584.0,1
stellar,stellar,diedlonely,2023-06-23,44235866.0,6022.0,1268699.0,97746040.0,4.0,86.0,1.0,17.0,363177.0,0
En Tu Perra Vida,En Tu Perra Vida,Grupo Firme,2021-12-05,265126606.0,24857.0,13763202.0,18970945.0,14.0,50.0,2.0,21.0,801181.0,1
Malibu,Malibu,Miley Cyrus,2017-11-05,810044838.0,87422.0,33951824.0,78787707.0,136.0,132.0,69.0,33.0,3225942.0,0
Skin and Bones,Skin and Bones,David Kushner,2024-01-19,70354552.0,9185.0,8922438.0,123899368.0,17.0,40.0,19.0,21.0,854584.0,0
Shut up My Moms Calling  Sped Up,Shut up My Moms Calling Sped up,Hotel Ugly,2022-09-14,428290193.0,54042.0,7715768.0,97746040.0,2.0,86.0,2.0,8.0,697563.0,0
Spinnin,Spinnin,Connor Price,2022-10-21,164206429.0,49659.0,12999272.0,97746040.0,1.0,86.0,15.0,17.0,776674.0,0
Baby Shark,Baby Shark  More Kids Songs,Super Simple Songs,2017-03-24,53980875.0,4005.0,631145.0,48369630.0,2.0,86.0,2.0,3.0,21831.0,0
BARBIEZ,Pa las Babys Y Belikeada,Fuerza Regida,2023-10-20,90149537.0,6289.0,7279462.0,82109940.0,10.0,86.0,2.0,1.0,333572.0,1
Coladin,Ind,Z Vaqu,2022-10-27,68110254.0,5563.0,9739787.0,203704889.0,13.0,86.0,25.0,2.0,71663.0,0
Coca Cola From Luka Chuppi,Coca Cola From Luka Chuppi,Tony Kakkar,2019-04-02,84890640.0,8746.0,5016334.0,138637329.0,17.0,86.0,15.0,3.0,141007.0,0
Los Botones Azules,Mi Vida En Un Cigarro 2,Junior H,2022-11-02,409608018.0,35760.0,13777862.0,97746040.0,17.0,7.0,3.0,8.0,522412.0,0
All By Myself,All By Myself,Alok,2022-07-10,153478699.0,23576.0,35626223.0,13208107.0,66.0,84.0,74.0,18.0,1187709.0,0
Dj Balada Boa X Pika Pika Kawenimeri,Dj Balada Boa X Pika Pika Kawenimeri,DJ USUP,2022-02-03,302568.0,285.0,25137.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Joli b,Joli b,Naza,2020-11-09,131677140.0,35653.0,2205297.0,7459129.0,28.0,86.0,13.0,2.0,1009225.0,1
Time of Our Lives,Time of Our Lives,Pitbull,2014-11-17,1283683926.0,203125.0,103528914.0,150511593.0,140.0,182.0,55.0,7.0,8020959.0,1
Blood  Water,Blood   Water,grandson,2017-10-27,658966178.0,132079.0,18302636.0,12908888.0,10.0,7.0,19.0,15.0,854584.0,0
Famous Hoes,Famous Hoes,NLE Choppa,2019-10-12,126680278.0,37176.0,2555897.0,617599.0,3.0,86.0,3.0,17.0,225260.0,1
AMOR PROPIO,AMOR PROPIO,Grupo Frontera,2023-10-19,59582290.0,3988.0,5490306.0,253986639.0,4.0,145.0,6.0,17.0,181211.0,0
Wreckage,Wreckage,Pearl Jam,2024-04-17,6247901.0,887.0,15777506.0,97746040.0,20.0,1.0,5.0,40.0,83381.0,1
This Town,This Town,Niall Horan,2016-09-29,957810500.0,107486.0,73687531.0,14483762.0,104.0,69.0,28.0,12.0,5142901.0,0
Maybe Youre The P,Maybe Youre The P,Ava Max,2022-04-28,181659395.0,24137.0,10925511.0,2764048939.0,53.0,732.0,29.0,12.0,1366573.0,0
Lil Bit,Lil Bit,Nelly,2020-10-23,250828412.0,40989.0,10401884.0,197197.0,47.0,156.0,3.0,22.0,1557518.0,1
Nenas,Nenas,Anni K,2022-11-25,22362.0,5.0,22387.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Rainy Days,Layover,V,2023-11-08,253540909.0,10383.0,13943814.0,119265847.0,4.0,17.0,7.0,6.0,258925.0,0
Disaster,Disaster  Single,KSLV Noh,2021-06-21,258379092.0,72424.0,23939335.0,28228.0,12.0,86.0,2.0,17.0,1139004.0,0
Feelings,Feelings,Sumit Goswami,2020-07-07,42067554.0,4380.0,426039.0,156384597.0,28.0,86.0,15.0,17.0,125809.0,0
Trouble With A Heartbreak,Trouble With A Heartbreak,Jason Aldean,2022-01-14,54488988.0,10962.0,1379201.0,230979355.0,28.0,77.0,1.0,17.0,854584.0,0
Los Collares,Los Collares,Oscar Maydon,2022-09-30,332741927.0,23892.0,9122511.0,97746040.0,5.0,11.0,15.0,1.0,332463.0,0
BLAQ ON BLAQ feat Luciano,BLAQ ON BLAQ feat Luciano,HoodBlaq,2024-05-30,8033479.0,1347.0,7618938.0,97746040.0,11.0,86.0,6.0,8.0,11608.0,1
Memories feat Kid Cudi,VIVA Club Rotation Vol 46,Kid Cudi,2008-05-12,923932404.0,261469.0,53941189.0,146327127.0,64.0,20.0,62.0,24.0,8619668.0,0
Its That Time,Its That Time,Marlon Hoffstadt,2023-04-21,29365536.0,28087.0,18522511.0,97746040.0,4.0,86.0,4.0,18.0,343152.0,0
Do Not Climb,Do Not Climb,Claps,2023-03-16,2723.0,11.0,237.0,97746040.0,28.0,86.0,15.0,17.0,854584.0,0
Mlanine feat Were,Mla,Heuss Lenfoir,2024-03-05,14500608.0,1528.0,6768397.0,97746040.0,18.0,86.0,16.0,20.0,201571.0,1
Bakkal Amca,Bakkal Amca,Kukuli,2021-10-05,5755295.0,850.0,54262.0,97746040.0,28.0,86.0,15.0,17.0,22228.0,0
Martes 13,Martes 13  Single,Luis R Conriquez,2024-05-17,12809544.0,967.0,11244203.0,125856157.0,7.0,86.0,1.0,10.0,55391.0,1
Jom ka du me t,Jom ka du me t,Dafina Zeqiri,2024-05-31,1196257.0,208.0,567656.0,97746040.0,2.0,86.0,15.0,17.0,7750.0,0
BellaBella,Bella Bella feat Scelo,Vanco,2017-02-23,3835.0,12.0,142.0,274134343.0,28.0,86.0,15.0,17.0,854584.0,0
Long Journey,Nostalgia,Rod Wave,2023-09-15,26215354.0,6248.0,524752.0,10588113.0,2.0,86.0,15.0,3.0,172649.0,1
Die A Happy Man,Die a Happy Man  Single,Thomas Rhett,2015-01-01,622198235.0,53548.0,22066757.0,349194533.0,56.0,88.0,13.0,33.0,2864850.0,0
Dah Dah DahDah,Who is Nardo Wick Deluxe,Nardo Wick,2022-07-22,142262820.0,53038.0,20272136.0,323596.0,18.0,125.0,3.0,21.0,854584.0,1
Cab In A Solo,Cab In A Solo  Single,Scotty McCreery,2023-08-18,11614161.0,2375.0,2311705.0,97746040.0,3.0,3.0,15.0,1.0,311403.0,0
S,S,Anuel AA,2021-11-18,200764254.0,45002.0,9737159.0,206809601.0,35.0,24.0,4.0,5.0,447896.0,1
Bachke Bachke feat Yarah,Making Memories,Karan Aujla,2023-08-18,53303131.0,6899.0,2394704.0,13938421.0,3.0,86.0,15.0,1.0,88579.0,0
Fed Up,ANTIICON,Ghostemane,2020-10-21,219841054.0,71843.0,10101641.0,19927196.0,3.0,9.0,1.0,17.0,1998537.0,1
Slide,Slide,HER,2019-09-27,224529894.0,50674.0,7520303.0,61743322.0,43.0,9.0,13.0,33.0,2404340.0,1
Udd Jaa Kaale Kaava From Gadar 2,Udd Jaa Kaale Kaava From Gadar 2  Single,Udit Narayan,2023-06-29,4527224.0,392.0,329325.0,87239915.0,4.0,86.0,15.0,2.0,24030.0,0
Be The One,Be The One,Eli Brown,2023-03-31,75309953.0,34283.0,39325226.0,61165.0,20.0,39.0,14.0,22.0,330883.0,0
Top 10 staTues tHat CriEd bloOd,POST HUMAN NeX GEn,Bring Me The Horizon,2024-05-24,13330547.0,1675.0,21053939.0,97746040.0,23.0,1.0,13.0,43.0,18299.0,0
